Division,Placement,Skipper,Team,Total Score
C,1,Greg Martinez '18,Georgetown University,74
C,2,Alp Rodopman '17,Tufts University,74
C,3,Martim Anderson '18,Roger Williams University,83
C,4,Gerald Williams '19,College of Charleston,89
C,5,Malcolm Lamphere '18,Yale University,98
C,6,Andrew Puopolo '19,Harvard University,121
C,7,Gary Prieto '18,U. S. Naval Academy,123
C,8,Paul Didham '20,U. S. Coast Guard Academy,135
C,9,Jack Gower '20,Jacksonville University,143
C,10,Vir Menon '20,Christopher Newport University,164
C,11,Keen Butcher '18,University of Pennsylvania,174
C,12,Alec Chicoine '18,Old Dominion University,188
C,13,Adam DiDomizio '19,George Washington University,189
C,14,Michael Munger '20,Hobart and William Smith Colleges,191
C,15,Joshua Paper '20,St. Mary's College of Maryland,215
C,16,Juan Lejarraga '19,SUNY Maritime College,229
C,17,Cooper Siepert '20,U. S. Merchant Marine Academy,233
C,18,Nathaniel Greason '17,Dartmouth College,238
C,19,Victor Rodriguez '19,University of Virginia,254
C,20,Maxwell Lipari '21,University of Michigan,312
