Division,Placement,Skipper,Team,Total Score
A,1,Greg Martinez '18,Georgetown University,29
A,2,Jack Marshall '18,Georgetown University,49
A,3,Brendan Shanahan '17,George Washington University,52
A,4,Gary Prieto '18,U. S. Naval Academy,73
A,5,Clay Broussard '18,Georgetown University,97
A,6,Colin Kennedy '17,George Washington University,120
A,7,Colin Suvak '19,University of Virginia,129
A,8,Adam DiDomizio '19,George Washington University,133
A,9,Jeremy Herrin '18,Old Dominion University,133
A,10,Austin Powers '17,Christopher Newport University,141
A,11,Alec Chicoine '18,Old Dominion University,153
A,12,Tyler Fleig '19,U. S. Naval Academy,157
A,13,Spencer Nora '17,U. S. Naval Academy,157
A,14,Eric Roos '19,William and Mary,173
A,15,Wade Wagner '19,George Washington University,184
A,16,Patrick Snow '17,U. S. Naval Academy,186
A,17,Tuckerman Jones '17,Georgetown University,215
A,18,Joshua Paper '20,St. Mary's College of Maryland,233
A,19,Brendon Wilkins '18,Old Dominion University,251
A,20,Bailey Hurst '20,Christopher Newport University,276
