Division,Placement,Skipper,Team,Total Score
A,1,Brendan Shanahan '17,George Washington University,27
A,2,Jeremy Herrin '18,Old Dominion University,42
A,3,Campbell D'Eliscu '19,Georgetown University,51
A,4,Bradley Adam '17,St. Mary's College of Maryland,56
A,5,Maximilian Kuester '18,Hampton University,58
A,6,Bryan Bay '21,Virginia Tech,73
A,7,Anders Hudson '17,Christopher Newport University,79
A,8,Andrew Bobbitt '18,University of Maryland,87
A,9,Alexander Singh '19,University of Virginia,104
A,10,Patrick Mazzeo '18,William and Mary,113
A,11,Theodore Fortier '17,Loyola University Maryland,125
A,12,Nathan Thompson '17,University of Maryland/Baltimore County,143
A,13,Alexina Beckley '17,American University,161
A,14,Charles Carpenter '20,St. John's College,170
A,15,Grace Wagner '19 *,Catholic University of America,173
