Division,Placement,Skipper,Team,Total Score
A,1,none,California Maritime Academy,22
A,2,none,University of California at Irvine,24
A,3,none,University of California at Santa Barbara,30
A,4,none,University of California at Berkeley,43
A,5,none,University of Southern California,50
A,6,none,University of California at Los Angeles,78
A,7,none,University of California at San Diego,79
A,8,none,California State University Monterey Bay,85
A,9,none,California Maritime Academy,91
A,10,none,University of California at Berkeley,96
A,11,none,Chapman University,102
A,12,none,University of Oregon,113
A,13,none,University of California at Santa Cruz,113
A,14,none,Cal Poly University S.L.O.,116
A,15,none,University of Oregon,116
A,16,none,University of California at Davis,125
A,17,none,Cal Poly University S.L.O.,127
A,18,none,University of California at Santa Barbara,154
A,19,none,California Maritime Academy,168
