Division,Placement,Skipper,Team,Total Score
B,1,George Prieto '13,U. S. Naval Academy,43
B,2,Nicholas Clemence '15,St. Mary's College of Maryland,49
B,3,Christian Geary '14,Stevens Institute of Technology,64
B,4,Jack Swikart '15,University of Pennsylvania,65
B,5,Dan Ricker '15,Washington College,80
B,6,Gene Merewether '13,Princeton University,102
B,7,Sarah Celone '13,Villanova University,112
B,8,Edward Titcomb '13,Fordham University,128
B,9,Matthew Marciano '14,Monmouth University,155
B,10,Autumn Hoover '12,Ocean County College,160
B,11,Natalie Ross '15,Christopher Newport University,170
B,12,Edgar Girtain '12,Rutgers University,178
B,13,Jason Sinclair '13,Drexel University,184
B,14,Brian Hulse '12,Penn State University,220
B,15,Devon Gonzalez '15,University of Delaware,230
B,16,Nicholas Rinaldi '14,Ocean County College,236
