Division,Placement,Skipper,Team,Total Score
A,1,Nicolas Russo-Larsson '12,Tufts University,63
A,2,Ryan Pesch '12,Boston University,69
A,3,Jordan Factor '14,University of Vermont,77
A,4,Bernie Roesler '12,Dartmouth College,77
A,5,Graham Landy '15,Yale University,79
A,6,William Macdonald '15,Roger Williams University,86
A,7,Peter Pellegrini '12,Salve Regina University,91
A,8,Bradley Milliken '14,U. S. Coast Guard Academy,91
A,9,Brian Drumm '15,Harvard University,93
A,10,Ryan Mullins '13,Boston College,93
A,11,Eamon Glackin '12,Massachusetts Institute of Technology,95
A,12,Peter Edmunds '14,Bowdoin College,97
A,13,Tommy Fink '13,Brown University,101
A,14,Maarten Eenkema Van Dijk '14,Northeastern University,108
A,15,Ian Sutherland '12,Providence College,119
A,16,Thomas Presti '13,University of Connecticut,158
