Division,Placement,Skipper,Team,Total Score
C,1,Chris Barnard '13,Georgetown University,63
C,2,John Wallace '14,St. Mary's College of Maryland,78
C,3,Erik Bowers '12,College of Charleston,87
C,4,none,SUNY Maritime College,100
C,5,Michael Zonnenberg '15,University of Vermont,120
C,6,Andrew Fox '13,University of Wisconsin,132
C,7,Christopher Stocke '15,University of South Florida,133
C,8,Lucas Adams '15,Brown University,165
C,9,Gavin Rudolph '12,Old Dominion University,167
C,10,Ryan Bailey '15,Washington College,176
C,11,Max Nickbarg '14,Yale University,186
C,12,Timothy Zacher '13,Hobart and William Smith Colleges,194
C,13,Bo McClatchy '13,Dartmouth College,196
C,14,Gabriel Salk '14,Connecticut College,232
C,15,Robert Boger '13,U. S. Merchant Marine Academy,237
C,16,Cole Rice '15,Roger Williams University,258
C,17,Emilie Mademann '12,Eckerd College,274
C,18,Billy Hines '12,Columbia University,325
C,19,Michael Rivlin '13,Cornell University,329
C,20,Chase Webber '15,Fordham University,334
