Division,Placement,Skipper,Team,Total Score
B,1,Andrew Tamblyn '13,Roger Williams University,21
B,2,Daniel Liberty '12,U. S. Merchant Marine Academy,27
B,3,Austen Anderson '12,Hobart and William Smith Colleges,29
B,4,Alex Ramos '15,U. S. Naval Academy,29
B,5,Nate Jermain '15,University of Vermont,39
B,6,Samuel Stokes '12,College of Charleston,52
B,7,Zach Runci '13,Old Dominion University,64
B,8,Alex Reynolds '14,Fordham University,73
B,9,Alden Sonnenfeldt '13,Cornell University,73
B,10,Mildred Conroy '12,Washington College,75
B,11,Brendan Boylan '13,University of Wisconsin,77
B,12,Michael Cornew '13,Northwestern University,82
B,13,Adrija Navarro '15,Princeton University,107
B,14,none,Hamilton College,129
B,15,Tyler Steel '13,SUNY Maritime College,138
B,16,Colin Silveno '12 *,University of Connecticut,144
B,17,Timothy Scanlon '12,Dartmouth College,148
B,18,No show,Salve Regina University,152
