Division,Placement,Skipper,Team,Total Score
A,1,Emily Billing '13,Yale University,28
A,2,Nicolas Russo-Larsson '12,Tufts University,56
A,3,Connor Needham '14,Roger Williams University,59
A,4,Jessica Claflin '13,Brown University,62
A,5,Caleb Armstrong '15 *,University of Vermont,70
A,6,Andrew Tamblyn '13,Roger Williams University,70
A,7,Bo McClatchy '13,Dartmouth College,77
A,8,Matthew Paige '13,Roger Williams University,102
A,9,Alexander Rudkin '14,Roger Williams University,106
A,10,Tom Peabody '14,Bowdoin College,108
A,11,John McGlynn '13,Wesleyan University,113
A,12,Thomas Presti '13,University of Connecticut,121
A,13,William Simon '14,U. S. Coast Guard Academy,138
A,14,Priscilla Stoll '15,Massachusetts Maritime Academy,159
A,15,Alex Hering '13,Mitchell College,172
