Division,Placement,Skipper,Team,Total Score
A,1,Austen Anderson '12,Hobart and William Smith Colleges,12
A,2,Shawn Murray '12,SUNY Maritime College,22
A,3,Alexander Sachs '12,Fordham University,30
A,4,Philip Alley '12,Cornell University,36
A,5,Melissa Bermudez '12,Columbia University,54
A,6,Arthur Bailey IV '14,U. S. Merchant Marine Academy,56
A,7,James Codega '14,Webb Institute,67
A,8,Clifton Kartner '15,Queen's University,77
A,9,Eddie Einhaus '13,Rensselaer Polytechnic Institute,80
A,10,Nathan Fulcher '13,Rochester Institute of Technology,95
A,11,Danielle Sookiasian '15,University of Rochester,100
A,12,Caroline Libby '14,Colgate University,109
A,13,Edward Doran '15,Drexel University,110
A,14,Jon Gambacorta '13,University of Buffalo,112
A,15,David Geer '13,U. S. Military Academy,128
A,16,Erwan Dubois '14,University of Ottawa,139
