Division,Placement,Skipper,Team,Total Score
B,1,James Downer '15,Tufts University,8
B,2,Benjmain Berg '12,Bowdoin College,17
B,3,Alejandro Bancalari '13,Boston University,19
B,4,Luke O'Connor '14,Harvard University,20
B,5,Will Humphrey '14,University of New Hampshire,26
B,6,Brent Bomkamp '15,Williams College,31
B,7,Scott Goodrich '16,Northeastern University,31
B,8,none,Amherst College,36
B,9,Josh Basseches '12,Brandeis University,49
B,10,none,Bentley University,49
B,11,none,University of Connecticut,51
B,12,none,Wellesley College,62
B,13,none,Colby College,70
