Division,Placement,Skipper,Team,Total Score
B,1,Morgan Kiss '15,Yale University,11
B,2,Eliza Richartz '13,Stanford University,17
B,3,Annie Schmidt '14,Roger Williams University,33
B,4,Nancy Hagood '14,Georgetown University,33
B,5,Grace Lucas '14,College of Charleston,51
B,6,Emily McNeil '14,Bowdoin College,52
B,7,Liana Folger '15,Hobart and William Smith Colleges,61
B,8,Killian Corbishley '14,U. S. Naval Academy,62
B,9,Johanna Kincaid '15,Brown University,64
B,10,Allison Shane '15,St. Mary's College of Maryland,73
B,11,Colleen Hartman '13,University of South Florida,77
B,12,Laura Cuccio '14,University of Vermont,79
B,13,Jennifer Borshoff '15,Cornell University,80
B,14,Rachel Austin '14,Old Dominion University,82
B,15,Julia Melton '12,Eckerd College,86
B,16,Christine DeSilva '15,University of Miami,99
B,17,Allison Blauvelt '15,American University,132
