Division,Placement,Skipper,Team,Total Score
A,1,Anne Haeger '12,Boston College,34
A,2,Claire Dennis '13,Yale University,69
A,3,Emily Billing '13,Yale University,77
A,4,Sky Adams '14,Brown University,104
A,5,Marissa Lihan '14,U. S. Naval Academy,108
A,6,Arielle DeLisser '14,Hobart and William Smith Colleges,111
A,7,Mary Hall '15,U. S. Naval Academy,122
A,8,Jessica Claflin '13,Brown University,125
A,9,Corey Hall '12,College of Charleston,125
A,10,Kaitlyn Baab '15,Stanford University,131
A,11,Molly McKinney '14,Stanford University,140
A,12,Giuditta Di Laghi '16,Hampton University,147
A,13,Lauren-Alyssa Knoles '11,Michigan State University,161
A,14,Dominique Wright '15,University of South Florida,186
A,15,Erika Vranizan '12,Western Washington University,212
A,16,Rebekka Urbina '12,Texas A&M University at Galveston,226
A,17,Ellen Dubois '14,University of Michigan,240
A,18,Natalie Sinn '12,University of Minnesota,249
