Division,Placement,Skipper,Team,Total Score
B,1,Casey Gowrie '16,Tufts University,5
B,2,Chester Jacobs '17,Bowdoin College,18
B,3,Wade Waddell '19,Boston College,21
B,4,Shannon Killian '16,Salve Regina University,24
B,5,Dakota Northrup '19,University of Rhode Island,24
B,6,Annie Hughes '19,Massachusetts Institute of Technology,25
B,7,Robert Rose '20,Northeastern University,28
B,8,Quinn Andersen '18,Brown University,31
B,9,Emma White '19,Dartmouth College,33
B,10,Alex Moreno '19,Boston University,37
B,11,Andrew Puopolo '19,Harvard University,39
B,12,James Amaral '19,University of New Hampshire,40
B,13,Connor Oursler '19,U. S. Coast Guard Academy,46
B,14,Thomas Pluchino '18,Johnson and Wales University,51
B,15,Arthur Milot '19,University of Vermont,59
B,16,Martin Hooker '18,University of Connecticut,63
