Division,Placement,Skipper,Team,Total Score
A,1,Nikole Barnes '17,U. S. Coast Guard Academy,60
A,2,Sarah Williams '16,Dartmouth College,110
A,3,Rachel Bryer '17,University of Rhode Island,136
A,4,Casey Klingler '18,Yale University,137
A,5,Bailey Carter '19,Hobart and William Smith Colleges,141
A,6,Megan Grapengeter-Rudnick '17,Brown University,146
A,7,Megan Yeigh '16,University of Vermont,149
A,8,Allyson Donahue '17,Boston College,170
A,9,Laura Wefer '16,University of Wisconsin,181
A,10,Rosalind Lesh '16,Massachusetts Institute of Technology,181
A,11,Erin Mullins '16,Bowdoin College,182
A,12,Hannah Polster '17,Boston University,188
A,13,Miranda Bakos '18,George Washington University,198
A,14,Carolyn Smith '17,St. Mary's College of Maryland,198
A,15,Simone Staff '18,University of California at Santa Barbara,204
A,16,Maria El-Khazindar '19,Stanford University,225
A,17,Elizabeth Pemberton '18,College of Charleston,235
A,18,Mary Kate Mezzetti '16,Georgetown University,237
