Division,Placement,Skipper,Team,Total Score
A,1,Nikole Barnes '17,U. S. Coast Guard Academy,48
A,2,Casey Klingler '18,Yale University,51
A,3,Laura Wefer '16,University of Wisconsin,69
A,4,Megan Grapengeter-Rudnick '17,Brown University,75
A,5,Simone Staff '18,University of California at Santa Barbara,84
A,6,Sarah Williams '16,Dartmouth College,88
A,7,Mary Kate Mezzetti '16,Georgetown University,94
A,8,Mary Dahl '18,College of Charleston,102
A,9,Bailey Carter '19,Hobart and William Smith Colleges,106
A,10,Hannah Hughes '17,U. S. Naval Academy,124
A,11,Adelaide Ferguson '17,Fordham University,128
A,12,Anna Huebschmann '18,Eckerd College,130
A,13,Taylor Ladd '18,Harvard University,131
A,14,Amanda Attardi '17,Christopher Newport University,134
A,15,Kyra Oakes '18,University of California at Berkeley,144
A,16,Kate Flanagan '17,University of Washington,168
A,17,Katherine O'Donnell '19,Northwestern University,187
A,18,Erin Hawk '16,Texas A&M University,191
