Division,Placement,Skipper,Team,Total Score
B,1,John Coakley '16,University of Southern California,15
B,2,Russell Clarida '19,Stanford University,20
B,3,Olivia Godfrey '17,University of California at Santa Barbara,30
B,4,Julia Lambert '18,Stanford University,37
B,5,Elizabeth Hansen '19,University of California at Berkeley,59
B,6,Aaron Kiyotoki '19,University of Southern California,67
B,7,Dylan Finestone '19,University of California at Santa Barbara,82
B,8,Brett Farrell '17,University of California at San Diego,87
B,9,Francesca Cappellini '16,Santa Clara University,88
B,10,Hollis Barth '16,University of Southern California,97
B,11,Leah Ford '19,University of California at Los Angeles,98
B,12,Nicholas Lenz Lenz '19,University of California at Los Angeles,98
B,13,Vincent Todosiev '19,University of California at Berkeley,102
B,14,Ian Markowitz '17,University of California at Berkeley,105
B,15,Belle Lemoine '19,Cal Poly University S.L.O.,132
B,16,Joseph Lausten '18,Cal Poly University S.L.O.,132
B,17,Maxwell McKinney '18,University of California at Santa Barbara,135
B,18,Philip Tagatac '17,University of California at Irvine,141
B,19,Alexander Brocchini '17,University of California at Santa Cruz,141
B,20,Yan Rui Goheen '17,University of California at San Diego,149
B,21,Peter Schmidt '18,California State University Monterey Bay,150
B,22,Julian Weiswasser '19,University of California at Santa Cruz,153
B,23,Albert Wang '19,University of California at Los Angeles,160
B,24,Ari Zeen '17,California State University Long Beach,171
B,25,Ben Gerber '19,University of California at Los Angeles,181
B,26,Dallas Butler '17,Cal Poly University S.L.O.,207
B,27,Brennan Lund '17,California State University Long Beach,209
B,28,none,Arizona State University,223
B,29,Sierra Madden '19,University of California at Davis,225
B,30,Julian Ramirez '17,California State University Channel Islands,231
