Division,Placement,Skipper,Team,Total Score
A,1,Antoine Screve '16,Stanford University,46
A,2,Matthew Hecht '16,University of Southern California,49
A,3,Charles Eaton IV '17,University of Hawaii,57
A,4,Cobi Allen '16,University of California at Santa Barbara,73
A,5,Francesca Dana '18,Santa Clara University,110
A,6,Cody Odou '17,Oregon State University,119
A,7,Ben Brough '19,Cal Poly University S.L.O.,119
A,8,Sunny Scarbrough '17,California State University Long Beach,120
A,9,Martina Sly '19,Stanford University,121
A,10,Nicolai Sponholtz '19,University of California at Berkeley,122
A,11,Brian MacLean '18,University of California at Irvine,122
A,12,Louise Currie '18,University of Hawaii,123
A,13,Kyra Oakes '18,University of California at Berkeley,135
A,14,Nicolas Delfino '16,University of California at San Diego,149
A,15,Nicholas Lenz Lenz '19,University of California at Los Angeles,164
A,16,Kris Thompson '16,University of Washington,174
A,17,Jasmine Gerraty '17,Western Washington University,196
A,18,Kip Wanaselja '16,University of California at Santa Cruz,225
