Division,Placement,Skipper,Team,Total Score
A,1,Simone Staff '18,University of California at Santa Barbara,12
A,2,Kristopher Swanson '18,University of California at Santa Barbara,13
A,3,Charles Eaton IV '17,University of Hawaii,15
A,4,Matthew Hecht '16,University of Southern California,20
A,5,Silas Barton '18,Santa Barbara City College,21
A,6,Maria El-Khazindar '19,Stanford University,26
A,7,none,Western Washington University,29
A,8,Henrik Bey '17,University of California at Berkeley,32
A,9,Ben Brough '19,Cal Poly University S.L.O.,36
A,10,Brian MacLean '18,University of California at Irvine,38
A,11,David Berry '16,University of Victoria,41
A,12,Nicolas Delfino '16,University of California at San Diego,45
A,13,none,University of California at Santa Cruz,53
A,14,Sunny Scarbrough '17,California State University Long Beach,59
A,15,Nicholas Lenz Lenz '19,University of California at Los Angeles,70
A,16,Melissa Shadden '17,Santa Clara University,72
A,17,Alexander Smith '18,Arizona State University,75
A,18,none,University of California at Davis,77
A,19,Chandler Nahigian '16,Westmont College,77
A,20,Olivia Springfield '16,California State University Channel Islands,84
