Division,Placement,Skipper,Team,Total Score
A,1,Matthew Roleke '19,Stevens Institute of Technology,17
A,2,Frederick Piasecki '18,Drexel University,30
A,3,Drew Beckmann '16,U. S. Military Academy,37
A,4,none,University of Maryland/Baltimore County,44
A,5,John Waller '16,University of Delaware,52
A,6,Maggie Morrow '17,Ocean County College,52
A,7,Conor Smith '17,U. S. Military Academy,84
