Division,Placement,Skipper,Team,Total Score
A,1,Charles Lalumiere '17,Dartmouth College,16
A,2,Nick Sertl '18,Harvard University,21
A,3,Ian Barrows '17,Yale University,22
A,4,Pearson Potts '16,Brown University,37
A,5,Dirk Johnson '18,Roger Williams University,44
A,6,David Larson '16,Massachusetts Institute of Technology,47
A,7,Liam Ballantyne '19,U. S. Coast Guard Academy,50
A,8,Mike Kanare '16,University of Vermont,54
