Division,Placement,Skipper,Team,Total Score
B,1,Charlie Kutschenreuter '19,University of Wisconsin,19
B,2,Korbin Kierstead '19,University of Wisconsin,42
B,3,James Sitter '17,University of Wisconsin,59
B,4,Zachary Herron '18,Northwestern University,61
B,5,Isabella Hamilton '17,University of Minnesota,61
B,6,DJ Litts '18,University of Michigan,71
B,7,Rachel Rantanen '19,Michigan State University,85
B,8,Libby Reeg '17,Hope College,93
B,9,Michael Valverde '18,University of Minnesota,93
B,10,John Schmidt '18,University of Wisconsin Milwaukee,125
B,11,Blake Utz '16,Western Michigan University,134
B,12,Nick Lane '16,Michigan Technological University,137
B,13,Learon McGinn '19,Marquette University,140
B,14,Alexander Slajus '17,University of Chicago,147
