Division,Placement,Skipper,Team,Total Score
A,1,Joseph Kiss '17,Yale University,68
A,2,Raul Rios '16,Boston College,70
A,3,Hunter Johnstone '16,Dartmouth College,90
A,4,Nathan Allman '16,Brown University,102
A,5,Avery Fanning '16,U. S. Coast Guard Academy,104
A,6,Alexander Stewart '17,Massachusetts Institute of Technology,107
A,7,Stewart Draheim '16,Roger Williams University,108
A,8,Ravi Parent '18,Boston University,117
A,9,Reinier Eenkema Van Dijk '17,Stanford University,127
A,10,Bryce Kopp '16,Connecticut College,137
A,11,Matthew Lyons '17,Bowdoin College,153
A,12,Nick DiGiovanni '19,Harvard University,156
A,13,Adam Ceely '15,University of Vermont,164
A,14,Jackson Hamilton '19,Northeastern University,166
A,15,Casey Gowrie '16,Tufts University,172
A,16,Scott Ewing '18,University of South Florida,189
A,17,Thomas Balk '18,Cornell University,192
A,18,Arthur Libby '17,SUNY Maritime College,196
