Division,Placement,Skipper,Team,Total Score
A,1,Haddon Hughes '19,Georgetown University,18
A,2,Lola Bushnell '18,Georgetown University,37
A,3,Sarah Alexander '19,George Washington University,69
A,4,Riley Legault '19,George Washington University,75
A,5,Quinn Howes '16,Cornell University,87
A,6,Rose Edwards '18,Georgetown University,96
A,7,Hannah Hughes '17,U. S. Naval Academy,110
A,8,Gillian Boehringer '18,Cornell University,112
A,9,Mary Kate Mezzetti '16,Georgetown University,123
A,10,Carolyn Smith '17,St. Mary's College of Maryland,131
A,11,Erin Condon '17,Hobart and William Smith Colleges,165
A,12,Olivia Windemuller '19,Old Dominion University,167
A,13,Mary Robertson '17,U. S. Naval Academy,182
A,14,Taylor Brimberg '18,George Washington University,184
A,15,Marissa Murray '18,Georgetown University,200
A,16,Hannah Cantolino '18,Christopher Newport University,212
A,17,Sarah Warren '18,Hobart and William Smith Colleges,223
A,18,Bailey Carter '19,Hobart and William Smith Colleges,225
