Division,Placement,Skipper,Team,Total Score
B,1,Nicholas Baird '19,Yale University,12
B,2,Wade Waddell '19,Boston College,29
B,3,Florian Eenkema Van Dijk '19,Tufts University,36
B,4,Dakota Northrup '19,University of Rhode Island,50
B,5,Chris Colbeth '20,Northeastern University,55
B,6,Daniel Petrovic '19,Roger Williams University,55
B,7,Jack Fullerton '19,Bowdoin College,62
B,8,Meredith Morran '19,Brown University,64
B,9,Nicholas Karnovsky '19,Harvard University,66
B,10,Vincent Yannelli '19,University of Vermont,73
B,11,Austin Lettengarver '19,U. S. Coast Guard Academy,73
B,12,Kelly Stukbauer '19,University of South Florida,73
B,13,Sarah Caso '19,Massachusetts Institute of Technology,97
B,14,Alexie Lessing '19,Middlebury College,118
B,15,Alex Moreno '19,Boston University,118
B,16,Morgan Tanski '19,University of New Hampshire,128
B,17,Braden Foster '19,Massachusetts Maritime Academy,132
B,18,John Pearson '19,Connecticut College,134
B,19,Catherine Streich '19,Wesleyan University,150
B,20,Carter Goodell '19,Bates College,153
