Division,Placement,Skipper,Team,Total Score
A,1,Maria El-Khazindar '19,Stanford University,61
A,2,Martina Sly '19,Stanford University,65
A,3,Cassie Obel '19,Stanford University,75
A,4,Olivia Godfrey '17,University of California at Santa Barbara,77
A,5,Elena VandenBerg '18,Stanford University,84
A,6,Kyra Oakes '18,University of California at Berkeley,110
A,7,Ginger Luckey '16,University of California at Santa Barbara,125
A,8,Grace Carrick '18,Cal Poly University S.L.O.,142
A,9,Elizabeth Hansen '19,University of California at Berkeley,144
A,10,Elizabeth Hays '17,University of California at Los Angeles,152
A,11,Louise Currie '18,University of Hawaii,156
A,12,Christina Gasparich '19,University of Southern California,159
A,13,Leah Ford '19,University of California at Los Angeles,165
A,14,Maria-Elena Falahee-Walker '19,Cal Poly University S.L.O.,202
A,15,Annie Johnson '18,University of Hawaii,208
A,16,Melissa Shadden '17,Santa Clara University,212
A,17,Belle Lemoine '19,Cal Poly University S.L.O.,253
A,18,Melissa Schem '18,University of Southern California,255
A,19,Francesca Cappellini '16,Santa Clara University,296
A,20,Francesca Dana '18,Santa Clara University,299
A,21,Sarah Macpherson '18,University of California at Los Angeles,299
