Division,Placement,Skipper,Team,Total Score
B,1,Peter Lynn '19,Boston College,27
B,2,Nicholas Karnovsky '19,Harvard University,31
B,3,Molly Pleskus '18,Tufts University,39
B,4,Jake Rizika '18,Boston College,40
B,5,Emilia Clementi '18,Connecticut College,43
B,6,Aaron Klein '18,Tufts University,51
B,7,Liam Ballantyne '19,U. S. Coast Guard Academy,55
B,8,Robby Gearon '19,Boston University,57
B,9,Ian Campbell '19,Northeastern University,67
B,10,Arthur Milot '19,University of Vermont,87
B,11,Brian Reilly '16,Sacred Heart University,97
B,12,Erin Godfrey '19,Fairfield University,108
