Division,Placement,Skipper,Team,Total Score
B,1,Joseph Paggi '16,Massachusetts Institute of Technology,30
B,2,Brendan Cook '16,Boston University,34
B,3,John Rolander '17,Tufts University,38
B,4,William Hawk '18,Bowdoin College,48
B,5,Nicolas Hernandez '19,Yale University,55
B,6,Walter Florio '18,Connecticut College,56
B,7,Henry Dumke '17,Boston College,58
B,8,Duncan Williford '18,Dartmouth College,61
B,9,Jackson Wagner '19,Harvard University,64
B,10,Jackson Hamilton '19,Northeastern University,68
B,11,Dakota Northrup '19,University of Rhode Island,70
B,12,Michael Gemperline '17,Roger Williams University,76
B,13,Kayla Ellis '16,U. S. Coast Guard Academy,78
B,14,Franco Bilik '18,Brown University,88
B,15,John Silvestri '16,Salve Regina University,89
B,16,Jeffrey Adam '18,Massachusetts Maritime Academy,89
B,17,Jan Kite-Powell '19,University of Vermont,90
B,18,James Amaral '19,University of New Hampshire,108
