Division,Placement,Skipper,Team,Total Score
B,1,John Coakley '16,University of Southern California,18
B,2,Neil Stapleton '18,University of California at Santa Barbara,26
B,3,Aaron Kiyotoki '19,University of Southern California,29
B,4,Grace Carrick '18,Cal Poly University S.L.O.,35
B,5,Brett Farrell '17,University of California at San Diego,36
B,6,Alexander Brocchini '17,University of California at Santa Cruz,70
B,7,Levi Matsushima '17,California State University Monterey Bay,73
B,8,Grant Lin '17,University of California at San Diego,75
B,9,Philip Tagatac '17,University of California at Irvine,94
B,10,none,University of California at Davis,101
B,11,Conor McGee '17,Arizona State University,104
B,12,Marina Lindsay '17,University of California at Los Angeles,125
