Division,Placement,Skipper,Team,Total Score
C,1,Stefano Peschiera '18,College of Charleston,83
C,2,Alp Rodopman '17,Tufts University,86
C,3,Juan Perdomo '17,Harvard University,88
C,4,William Marshall '19,Stanford University,118
C,5,Greg Martinez '18,Georgetown University,119
C,6,Martim Anderson '18,Roger Williams University,136
C,7,Markus Edegran '16,St. Mary's College of Maryland,143
C,8,Keen Butcher '18,University of Pennsylvania,162
C,9,Joseph David '16,Old Dominion University,170
C,10,Gary Prieto '18,U. S. Naval Academy,176
C,11,Colin Kennedy '17,George Washington University,183
C,12,Connor Swikart '18,Hobart and William Smith Colleges,194
C,13,Kyle Comerford '19,SUNY Maritime College,213
C,14,Kyle Brego '17,Massachusetts Maritime Academy,232
C,15,Austin Neuman '16,U. S. Merchant Marine Academy,245
C,16,Daniel Birmingham '17,Cornell University,252
C,17,Thomas Cooper '19,Fordham University,253
C,18,Korbin Kierstead '19,University of Wisconsin,265
C,19,Cameron Smith '19,Jacksonville University,298
