Division,Placement,Skipper,Team,Total Score
A,1,Eddie Cox '16,Hobart and William Smith Colleges,32
A,2,Alecsander Tayler '17,Fordham University,36
A,3,Markus Edegran '16,St. Mary's College of Maryland,40
A,4,Arthur Libby '17,SUNY Maritime College,61
A,5,Connor Kelter '18,Cornell University,71
A,6,Paolo Bertolotti '16,Columbia University,77
A,7,Austin Neuman '16,U. S. Merchant Marine Academy,85
A,8,Emily Bicks '16,Colgate University,85
A,9,Drew Beckmann '16,U. S. Military Academy,89
A,10,Will Jones '17,Queen's University,100
A,11,Nicholas Pardini '16,Syracuse University,107
A,12,Rory Mess '16,University of Buffalo,118
A,13,Connor Kasper '18,University of Rochester,133
A,14,Bryan Krol '16,University of Toronto,141
A,15,Amit Rogel '20,Rochester Institute of Technology,145
