Division,Placement,Skipper,Team,Total Score
A,1,Stefano Peschiera '18,College of Charleston,20
A,2,Enrique Arathoon '16,College of Charleston,21
A,3,Reed Baldridge '16,College of Charleston,29
A,4,Gerald Williams '19,College of Charleston,45
A,5,Andrew Baird '18,University of South Florida,47
A,6,Daniel Lawless '17,Jacksonville University,66
A,7,Curtis Woodworth '17,Florida State University,72
A,8,Dylan Hancock '19,University of South Florida,77
A,9,Stanley Carraway '19,Jacksonville University,85
A,10,Cameron Smith '19,Jacksonville University,92
A,11,James Stonecypher '18,North Carolina State University,108
