Division,Placement,Skipper,Team,Total Score
A,1,Charles Willard '19,College of Charleston,45
A,2,Daniel Lawless '17,Jacksonville University,51
A,3,Andrew Schoene '18,Eckerd College,61
A,4,Jack Famiglietti '18,University of Florida,79
A,5,Sarah Streater '18 *,University of South Florida,87
A,6,Marten Kendrick '15,Georgia Institute of Technology,99
A,7,John Roberts '17,Clemson University,101
A,8,Curtis Woodworth '17,Florida State University,106
A,9,Mark Thompson '18,North Carolina State University,113
A,10,Max Thompson '19,University of Miami,128
A,11,Vincent Miao '18,Duke University,141
A,12,Cassie Todd '16,University of North Carolina at Wilmington,163
A,13,Sophia Schultz '17,New College of Florida,166
A,14,Ian Coyne '19,University of Tennessee,185
A,15,Christopher Moe '17,The Citadel,199
A,16,Katherine Bozzuti '16,University of South Carolina,199
A,17,Erica Trotter '17,University of Georgia,230
