Division,Placement,Skipper,Team,Total Score
A,1,Charles Lomax '18,U. S. Merchant Marine Academy,33
A,2,Jack Swikart '15,University of Pennsylvania,49
A,3,Addison Hackstaff '18,U. S. Naval Academy,51
A,4,Jonathan Lutz '17,St. Mary's College of Maryland,53
A,5,Cody Stansky '16,Webb Institute,57
A,6,Vidar Minkovsky '18,SUNY Stony Brook,75
A,7,John Shanahan '16,Penn State University,97
A,8,Jeffrey Proko '18,Drexel University,104
A,9,Trevor Koerwer '19,Villanova University,109
A,10,Paul Hart '19,Washington College,114
A,11,Julian Fraize '18,Stevens Institute of Technology,118
A,12,Robert Whitaker '18,Princeton University,128
A,13,Brogan Savage '15,Monmouth University,139
A,14,Evan Shone '17,University of Delaware,147
A,15,Mitchell Nunn '18,Ocean County College,172
A,16,Taylor Niles '17,Rutgers University,206
