Division,Placement,Skipper,Team,Total Score
A,1,Nevin Snow '16,Georgetown University,57
A,2,Ian Barrows '17,Yale University,61
A,3,Avery Fanning '16,U. S. Coast Guard Academy,62
A,4,Andrew Mollerus '16,Harvard University,71
A,5,Raul Rios '16,Boston College,71
A,6,Esteban Forrer '16,Old Dominion University,73
A,7,Sean Cornell '18,University of South Florida,86
A,8,Jake Reynolds '16,College of Charleston,89
A,9,Zachary Hill '18,SUNY Maritime College,92
A,10,Greiner Hobbs '18,Hobart and William Smith Colleges,98
A,11,Connor Astwood '16,Boston University,98
A,12,Jack McGuire '17,Bowdoin College,99
A,13,Alexander Curtiss '16,St. Mary's College of Maryland,103
A,14,Patrick Snow '17,U. S. Naval Academy,104
A,15,Brendan Shanahan '17,George Washington University,112
A,16,Alexander Stewart '17,Massachusetts Institute of Technology,138
A,17,Timothy Siemers '16,Eckerd College,141
A,18,Alex Woloshyn '17,Cornell University,158
