Division,Placement,Skipper,Team,Total Score
A,1,Mason Wolters '18,University of Michigan,37
A,2,Alison Kent '16,University of Minnesota,42
A,3,Tom Groskopf '19,University of Wisconsin,53
A,4,Noah Rosenthal '18,Northwestern University,57
A,5,Soren Walljasper '17,University of Wisconsin,60
A,6,Carolyn Keck '19,University of Wisconsin,64
A,7,Eric Villadsen '17,University of Minnesota,73
A,8,Andre Deriaz '18,University of Wisconsin Milwaukee,94
A,9,Ryan Mabie '16,Western Michigan University,111
A,10,Jeff Zita '16,Hope College,115
A,11,Ryan Clulo '18,Marquette University,116
A,12,Jacob Henley '17,Michigan Technological University,138
A,13,Nickolas Burr '16,Michigan State University,150
A,14,Geoffrey Owens '18,University of Chicago,154
