Division,Placement,Skipper,Team,Total Score
A,1,Alexandra Swanson '16,Brown University,14
A,2,Charlotte List '18,Connecticut College,14
A,3,Anna Bloomstine '19,Providence College,16
A,4,Sophie Hibben '19,Brown University,16
A,5,Emilia Clementi '18,Connecticut College,21
A,6,Hannah Herring '18,U. S. Coast Guard Academy,34
A,7,Jennifer Lee '17,University of Connecticut,36
A,8,Marisa Sannino '19,Johnson and Wales University,42
A,9,Lillian Vincens '19,Fairfield University,43
A,10,Rivkah Berkman '16,Mitchell College,46
A,11,Rebecca Rutkiewicz '19,Sacred Heart University,54
