Division,Placement,Skipper,Team,Total Score
C,1,Lindsey Baab '18,Brown University,24
C,2,Haddon Hughes '19,Georgetown University,29
C,3,Riley Legault '19,George Washington University,41
C,4,Molly Pleskus '18,Tufts University,53
C,5,Rebekah Schiff '16,College of Charleston,57
C,6,Madison Gates '18,University of South Florida,79
C,7,Greer Wattson '17,St. Mary's College of Maryland,79
C,8,Madeleine Whittier '19,Northeastern University,89
C,9,Claire Huebner '18,Yale University,92
C,10,Andrea Sullivan '18,University of Wisconsin,96
C,11,Samantha Foulston '17,Fordham University,98
C,12,Olivia Gugliemini '19,Stanford University,98
C,13,Amanda Attardi '17,Christopher Newport University,105
C,14,Megan Hough '16,U. S. Naval Academy,111
C,15,Lily Brady '19,Old Dominion University,150
