Division,Placement,Skipper,Team,Total Score
A,1,Clerc Cooper '15,College of Charleston,20
A,2,Morgan Kiss '15,Yale University,27
A,3,Melany Johnson '15,Eckerd College,33
A,4,MaryClaire Kiernan '17,Tufts University,38
A,5,Laura Wefer '16,University of Wisconsin,38
A,6,Mary Hall '15,U. S. Naval Academy,40
A,7,Dominique Wright '15,University of South Florida,40
A,8,Megan Grapengeter-Rudnick '17,Brown University,40
A,9,Jennifer Borshoff '15,Cornell University,41
A,10,Allyson Donahue '17,Boston College,46
A,11,Andrea Luna '15,Old Dominion University,47
A,12,Adelaide Ferguson '17,Fordham University,56
A,13,Catherine Shanahan '15,St. Mary's College of Maryland,62
A,14,Rosalind Lesh '16,Massachusetts Institute of Technology,63
A,15,Liz Dubovik '15,Connecticut College,64
A,16,Sophie Bermudez '16,Harvard University,68
A,17,Devon Rohde '15,U. S. Coast Guard Academy,70
A,18,Mary Kate Mezzetti '16,Georgetown University,70
A,19,Christine Moloney '17,Hobart and William Smith Colleges,87
A,20,Nicole Edwards '18,Columbia University,100
