Division,Placement,Skipper,Team,Total Score
B,1,Julia Lambert '18,Stanford University,16
B,2,Ginger Luckey '16,University of California at Santa Barbara,32
B,3,Francesca Cappellini '16,Santa Clara University,43
B,4,Caitlin Schadt '18,University of Hawaii,56
B,5,Olivia Gebelein '15,University of Southern California,66
B,6,Sarah Wyman '17,University of California at Los Angeles,73
B,7,Alicia Ward '18,California State University Monterey Bay,85
B,8,Sarah Davis '15,Westmont College,88
B,9,Kathryn Cornella '16,Cal Poly University S.L.O.,105
B,10,Maille Kennedy '17,University of California at Santa Cruz,115
B,11,Ekaterina Goncharova '18,University of California at Berkeley,127
B,12,Addison Whittet '16,University of California at Irvine,132
