Division,Placement,Skipper,Team,Total Score
A,1,Colin Bartels '17,University of Washington,17
A,2,none,University of Massachusetts at Amherst,25
A,3,Andrew Wilkinson '18,Oregon State University,29
A,4,Alexander Muschler '16,Oregon State University,43
A,5,none,University of Puget Sound,49
