Division,Placement,Skipper,Team,Total Score
A,1,Mary Hall '15,U. S. Naval Academy,20
A,2,Nancy Hagood '14,Georgetown University,41
A,3,Catherine Shanahan '15,St. Mary's College of Maryland,61
A,4,Jennifer Borshoff '15,Cornell University,64
A,5,Andrea Luna '15,Old Dominion University,65
A,6,Adelaide Ferguson '17,Fordham University,72
A,7,Liana Folger '15,Hobart and William Smith Colleges,86
A,8,Julia Gowell '18,University of Virginia,105
A,9,Veronica Maccari '17,Hampton University,107
A,10,India Johnstone '18,George Washington University,108
A,11,Eleanor Conroy '15,Washington College,124
A,12,Amanda Attardi '17,Christopher Newport University,125
A,13,Caroline Garth '17,University of Pennsylvania,138
A,14,Nicole Edwards '18,Columbia University,155
A,15,none,Queen's University,180
A,16,Cailey Treyz '18,SUNY Stony Brook,181
