Division,Placement,Skipper,Team,Total Score
A,1,Samuel Campbell '17,Boston University,9
A,2,Pierre DuPont '16,Tufts University,15
A,3,Colin Henderson '15,Northeastern University,16
A,4,Ryan Carlucci '18,Fairfield University,25
A,5,Shane Baker '17,University of Connecticut,26
A,6,Robert Bueti '15,Holy Cross College,38
