Division,Placement,Skipper,Team,Total Score
A,1,Ryan Hopps '18,California Maritime Academy,18
A,2,Sterling Henken '18,University of California at Santa Barbara,19
A,3,Joseph Schiff '17,University of California at Santa Barbara,26
A,4,Neil Stapleton '18,University of California at Santa Barbara,28
A,5,Tristram Craig '18,University of California at Santa Barbara,30
A,6,Kyle Larsen '18,California Maritime Academy,30
A,7,Nicolas Delfino '16,University of California at San Diego,33
A,8,David Cornella '17,Cal Poly University S.L.O.,54
A,9,Ian Spilman '15,University of California at Santa Cruz,62
A,10,Remy Margerum '17,University of California at Santa Barbara,63
A,11,Parker Smith '17,California State University Monterey Bay,72
A,12,Olivia Gibbons '17,California State University Monterey Bay,79
A,13,Greg Kushnir '18,Cal Poly University S.L.O.,81
A,14,Joseph Lausten '17,Cal Poly University S.L.O.,88
A,15,Gabriel Monti '15,University of California at Los Angeles,92
A,16,Kalvyn Ngo '17,Westmont College,97
A,17,Lucas Murray '15,University of California at Davis,107
A,18,Alex Yeghiazarian '16,University of California at Davis,109
A,19,Liam Russell '17,Cal Poly University S.L.O.,115
A,20,Samuel Rohrbach '17,University of California at San Diego,116
A,21,Cullen Quine '18,University of California at Los Angeles,117
A,22,Grant Lin '17,University of California at San Diego,117
A,23,Bleiz Larzul '18,University of California at Los Angeles,123
A,24,Ry Ulmer-Strack '18,University of California at Santa Cruz,138
