Division,Placement,Skipper,Team,Total Score
A,1,Graham Landy '15,Yale University,79
A,2,Alejandro Ruiz-Ramon '15,Tufts University,115
A,3,Caleb Armstrong '16,University of Rhode Island,120
A,4,Jake Reynolds '16,College of Charleston,129
A,5,William Macdonald '15,Roger Williams University,143
A,6,Avery Fanning '16,U. S. Coast Guard Academy,145
A,7,Michael Zonnenberg '15,University of Vermont,149
A,8,Raul Rios '16,Boston College,150
A,9,Bryce Kopp '16,Connecticut College,150
A,10,Connor Astwood '16,Boston University,163
A,11,Mary Hall '15,U. S. Naval Academy,167
A,12,Jack McGuire '17,Bowdoin College,170
A,13,Alexander Stewart '17,Massachusetts Institute of Technology,172
A,14,Ian Storck '15,Dartmouth College,178
A,15,Michael Drumm '15,Harvard University,186
A,16,Hans Henken '15,Stanford University,193
A,17,Nathan Allman '16,Brown University,198
A,18,Bill Weiland '14,Michigan State University,282
