Division,Placement,Skipper,Team,Total Score
A,1,Nevin Snow '16,Georgetown University,35
A,2,Esteban Forrer '16,Old Dominion University,45
A,3,Brian Drumm '15,Harvard University,73
A,4,Deirdre Lambert '15,Dartmouth College,84
A,5,Michael Popp '16,U. S. Naval Academy,91
A,6,Nick Valente '16,SUNY Maritime College,93
A,7,Ryan Davidson '16,College of Charleston,97
A,8,Alexander Curtiss '16,St. Mary's College of Maryland,99
A,9,Jack Swikart '15,University of Pennsylvania,99
A,10,Connor Godfrey '16,Fordham University,105
A,11,Lucas Adams '15,Brown University,112
A,12,Dirk Johnson '18,Roger Williams University,133
A,13,Andrew Bates '15,U. S. Merchant Marine Academy,137
A,14,Patrick Penwell '16,University of Rhode Island,138
A,15,Christopher Craven '16,University of Virginia,142
A,16,Elliott Morrill '15,Hobart and William Smith Colleges,143
A,17,Kristopher Swanson '18,University of California at Santa Barbara,145
A,18,Scott Goodrich '16,Northeastern University,159
A,19,Griffin Orr '15,University of Buffalo,170
A,20,Ryan Gershuny '18,University of New Hampshire,214
