Division,Placement,Skipper,Team,Total Score
B,1,Gregory Coumes '17,University of California at Santa Barbara,10
B,2,Lucas Ryder '16,University of California at Santa Barbara,12
B,3,Michael Magnussen '18,California Maritime Academy,14
B,4,Remy Margerum '17,University of California at Santa Barbara,17
B,5,Andrew Gunnell '17,California Maritime Academy,19
B,6,Eric Witte '17,University of California at Berkeley,24
B,7,Anthony Helm '15,University of California at Santa Barbara,31
B,8,William Brown '17,University of California at Berkeley,31
B,9,Hayden Christensen '17,University of California at Santa Barbara,35
B,10,Tyler Caroe '15,California State University Long Beach,37
B,11,John Beutter '17,University of California at Los Angeles,40
B,12,James Heller '15,University of California at Irvine,42
B,13,Ry Ulmer-Strack '18,University of California at Santa Cruz,55
B,14,Cullen Quine '18,University of California at Los Angeles,58
B,15,Joseph Albertine '15,University of Oregon,61
B,16,Alana McSween '17,University of California at Davis,63
B,17,Juan Kara '15,University of California at Davis,67
B,18,Matthew Susank '15,Cal Poly University S.L.O.,68
