Division,Placement,Skipper,Team,Total Score
B,1,Dana Rohde '18,U. S. Coast Guard Academy,50
B,2,Johanna Kincaid '15,Brown University,68
B,3,Sophie Bermudez '16,Harvard University,83
B,4,Laura Dunphy '15,Massachusetts Institute of Technology,84
B,5,Amina Brown '17,University of Vermont,90
B,6,Victoria McGruer '17,Northeastern University,94
B,7,Christina Lewis '16,University of Rhode Island,99
B,8,Kate Levinson '15,Tufts University,103
B,9,Mary Paz '17,Bowdoin College,105
B,10,Katharina (KB) Knapp '18,Yale University,115
B,11,Alexandra Romagnoli '15,Connecticut College,116
B,12,Janel DeCurtis '18,Roger Williams University,117
B,13,Lindsey Kennett '15,Boston University,171
B,14,Emily Casella '17,Massachusetts Maritime Academy,178
