Division,Placement,Skipper,Team,Total Score
A,1,Connor Astwood '16,Boston University,77
A,2,Jack McGuire '17,Bowdoin College,86
A,3,John Rolander '17,Tufts University,93
A,4,Scott Booth '16,Roger Williams University,99
A,5,Matthew Mollerus '17,Harvard University,109
A,6,Rachel Bryer '17,University of Rhode Island,129
A,7,Megan Yeigh '16,University of Vermont,133
A,8,Jacob Martz '17,Boston College,136
A,9,John Silvestri '16,Salve Regina University,138
A,10,Walter Florio '18,Connecticut College,139
A,11,Jackson Hamilton '19,Northeastern University,145
A,12,Peter Bailey '15,Brown University,145
A,13,Jennifer Lee '17,University of Connecticut,177
A,14,William Dykes '15,University of New Hampshire,196
A,15,Renee Torrie '18,McGill University,218
A,16,Terry Duncan '15,Middlebury College,234
A,17,Matthew Orgill '16,U. S. Coast Guard Academy,242
A,18,Alexander Calderwood '18,Massachusetts Maritime Academy,244
A,19,Ian Maccini '18,Providence College,305
