Division,Placement,Skipper,Team,Total Score
B,1,Zachary Hill '18,SUNY Maritime College,36
B,2,Greiner Hobbs '18,Hobart and William Smith Colleges,43
B,3,Alecsander Tayler '17,Fordham University,45
B,4,Alex Post '15,Georgetown University,48
B,5,Michael Popp '16,U. S. Naval Academy,49
B,6,Augie Dale '18,Old Dominion University,52
B,7,Nicholas Clemence '15,St. Mary's College of Maryland,58
B,8,Drew Gallagher '18,University of Pennsylvania,58
B,9,Roger Dorr '18,George Washington University,72
B,10,Andrew Bates '15,U. S. Merchant Marine Academy,78
B,11,Casey Brown '16,Webb Institute,82
B,12,Eric Siegel '16,Washington College,87
B,13,Samuel Patterson '16,University of Virginia,90
B,14,Maximilian Kuester '18,Hampton University,93
B,15,Connor Kelter '18,Cornell University,94
B,16,Xander Van Beurden '18,Christopher Newport University,116
B,17,David Alldian '17,Villanova University,129
B,18,Rory Mess '16,University of Buffalo,140
