Division,Placement,Skipper,Team,Total Score
A,1,Erika Reineke '16,Boston College,10
A,2,Lindsey Baab '18,Brown University,17
A,3,Dana Rohde '18,U. S. Coast Guard Academy,19
A,4,Catherine Shanahan '15,St. Mary's College of Maryland,25
A,5,Lola Bushnell '18,Georgetown University,26
A,6,Sarah Mace '14,Stanford University,31
A,7,Mary Hall '15,U. S. Naval Academy,38
A,8,Clerc Cooper '15,College of Charleston,43
A,9,Simone Staff '18,University of California at Santa Barbara,47
A,10,Rosalind Lesh '16,Massachusetts Institute of Technology,48
A,11,Kelly McGlynn '15,Brown University,55
A,12,Eliza Dawson '18,University of Washington,59
A,13,Liz Dubovik '15,Connecticut College,64
A,14,Rebekah Schiff '16,College of Charleston,65
A,15,Emma Ferris '15,U. S. Naval Academy,66
A,16,Alexandra Payne '15,Tulane University,77
A,17,Alison Kent '16,University of Minnesota,77
A,18,Megan McMahon '17,University of Wisconsin,88
