Division,Placement,Skipper,Team,Total Score
B,1,Deirdre Lambert '15,Dartmouth College,55
B,2,Joseph Kiss '17,Yale University,71
B,3,Pearson Potts '16,Brown University,72
B,4,Michael Drumm '15,Harvard University,85
B,5,Michael Croteau '15,Bowdoin College,88
B,6,Connor Corgard '16,Roger Williams University,88
B,7,Kai Friesecke '18,George Washington University,89
B,8,Nikole Barnes '17,U. S. Coast Guard Academy,99
B,9,Benjamin Mohney '15,University of South Florida,99
B,10,Edmund Cooper '17,St. Mary's College of Maryland,104
B,11,Dan Nickerson '15,Tufts University,124
B,12,Cutter O'Connell '18,Massachusetts Institute of Technology,126
B,13,Steven Pelissier '14,University of Vermont,142
B,14,Jordan Bothwick '15,Connecticut College,151
B,15,Simone Staff '18,University of California at Santa Barbara,154
B,16,Nicholas Arabia '16,Boston University,159
B,17,Eric Siegel '16,Washington College,168
B,18,Peter Maes '18,SUNY Maritime College,174
