Division,Placement,Skipper,Team,Total Score
D,1,Joseph Kiss '17,Yale University,44
D,2,Reed Baldridge '16,College of Charleston,54
D,3,James Barry '16,Brown University,78
D,4,Addison Hackstaff '18,U. S. Naval Academy,81
D,5,Alecsander Tayler '17,Fordham University,102
D,6,Marek Zaleski '16,Harvard University,103
D,7,Nathan Fields '17,Old Dominion University,106
D,8,Jack Marshall '18,Georgetown University,107
D,9,Matthew Schofield '17,Cornell University,133
D,10,Roger Dorr '18,George Washington University,150
D,11,Eddie Cox '16,Hobart and William Smith Colleges,164
D,12,Sarah Mace '14,Stanford University,168
D,13,Rolfe Glover '16,Tufts University,168
D,14,Kyle Burgess '17,St. Mary's College of Maryland,174
D,15,Peter Maes '18,SUNY Maritime College,193
D,16,Andrew Schoene '18,Eckerd College,235
D,17,Whitney Kent '15,University of Wisconsin,246
D,18,Mike Kanare '16,University of Vermont,247
D,19,Caroline Garth '17,University of Pennsylvania,285
D,20,No show,Queen's University,315
