Division,Placement,Skipper,Team,Total Score
A,1,Clerc Cooper '15,College of Charleston,32
A,2,Rebekah Schiff '16,College of Charleston,44
A,3,Madison Gates '18,University of South Florida,45
A,4,Taylor Scheuermann '15,University of Miami,51
A,5,Dominique Wright '15,University of South Florida,52
A,6,Alison Knoles '17,University of South Florida,63
A,7,Laura Hernandez '15,University of Miami,82
A,8,Sarah Mackey '16,College of Charleston,93
A,9,Anna Huebschmann '18,Eckerd College,110
A,10,Alexandra Damley-Strnad '17,University of Miami,112
A,11,Sophie Salomon '18,Eckerd College,121
A,12,Hana Zwick '18,Eckerd College,128
