Division,Placement,Skipper,Team,Total Score
A,1,Graham Landy '15,Yale University,47
A,2,Matthew Wefer '14,Dartmouth College,67
A,3,Raul Rios '16,Boston College,92
A,4,William Haeger '14,Tufts University,94
A,5,Avery Fanning '16,U. S. Coast Guard Academy,105
A,6,Caleb Armstrong '16,University of Rhode Island,118
A,7,Lucas Adams '15,Brown University,121
A,8,Kevin Martland '14,Connecticut College,123
A,9,Michael Zonnenberg '15,University of Vermont,123
A,10,David Alfonso '14,Massachusetts Institute of Technology,131
A,11,William Macdonald '15,Roger Williams University,137
A,12,Jack McGuire '17,Bowdoin College,139
A,13,Brian Drumm '15,Harvard University,139
A,14,Maarten Eenkema Van Dijk '14,Northeastern University,161
A,15,Cameron Fraser '14,Boston University,187
A,16,Robert Lippincott '14,Salve Regina University,189
A,17,Michael Rottier '15,University of Connecticut,193
A,18,Alexander Strothe '14,Middlebury College,228
