Division,Placement,Skipper,Team,Total Score
B,1,Ian Barrows '17,Yale University,50
B,2,Alex Post '15,Georgetown University,107
B,3,Erika Reineke '16,Boston College,112
B,4,Fletcher Sims '14,St. Mary's College of Maryland,119
B,5,Ryan Davidson '16,College of Charleston,123
B,6,Kevin Laube '14,Stanford University,123
B,7,Nikole Barnes '17,U. S. Coast Guard Academy,141
B,8,Mary Hall '15,U. S. Naval Academy,142
B,9,Andrea Luna '15,Old Dominion University,144
B,10,Scott Houck '15,Dartmouth College,149
B,11,IG Schottlaender '14,Connecticut College,154
B,12,Michael Drumm '15,Harvard University,160
B,13,Alejandro Ruiz-Ramon '15,Tufts University,163
B,14,Judge Ryan '14,Brown University,172
B,15,Madeline Kennedy '14,University of Hawaii,172
B,16,Michael Lee '14,University of Wisconsin,173
B,17,Michael Croteau '15,Bowdoin College,175
B,18,Fernando Monllor '16,University of South Florida,189
