Division,Placement,Skipper,Team,Total Score
B,1,Charles Skord '17,U. S. Merchant Marine Academy,33
B,2,Alex Woloshyn '17,Cornell University,36
B,3,Mary Margaret Meehan '15,Columbia University,66
B,4,Emily Bicks '16,Colgate University,67
B,5,Eric Goldfarb '14,Queen's University,70
B,6,Luke Miller '15,University of Buffalo,70
B,7,John Shanahan '16,Penn State University,85
B,8,Cody Stansky '16,Webb Institute,89
B,9,Elliot Greenwald '16,Syracuse University,95
B,10,Heather Grosso '16,SUNY Stony Brook,130
B,11,Skylar Munger '17,Rochester Institute of Technology,133
B,12,Colin Gray '16,U. S. Military Academy,157
B,13,Thomas Barton '17,University of Rochester,158
B,14,C C '17 *,Hamilton College,213
