Division,Placement,Skipper,Team,Total Score
A,1,Morgan Kiss '15,Yale University,75
A,2,Sarah Mace '14,Stanford University,84
A,3,Rachel Bryer '17,University of Rhode Island,95
A,4,Kelsey Wheeler '14,Dartmouth College,96
A,5,Melany Johnson '15,Eckerd College,97
A,6,Elizabeth Glivinski '14,Boston University,113
A,7,Kaylee Schwitzer '15,Bowdoin College,114
A,8,Annie Schmidt '14,Roger Williams University,124
A,9,Marissa Lihan '14,U. S. Naval Academy,124
A,10,Rosalind Lesh '16,Massachusetts Institute of Technology,134
A,11,Allyson Donahue '17,Boston College,147
A,12,Megan Yeigh '16,University of Vermont,149
A,13,Sky Adams '14,Brown University,157
A,14,Caitlin Watson '14,Harvard University,159
A,15,Rachel Austin '14,Old Dominion University,160
A,16,Laura Wefer '16,University of Wisconsin,177
A,17,Hannah McNomee '16,George Washington University,188
A,18,Devon Rohde '15,U. S. Coast Guard Academy,191
