Division,Placement,Skipper,Team,Total Score
B,1,Christopher Segerblom '14,Yale University,64
B,2,William Bailey '15,Boston College,83
B,3,Judge Ryan '14,Brown University,87
B,4,Michael Croteau '15,Bowdoin College,90
B,5,Nikole Barnes '17,U. S. Coast Guard Academy,97
B,6,Scott Houck '15,Dartmouth College,107
B,7,Michael Drumm '15,Harvard University,109
B,8,IG Schottlaender '14,Connecticut College,114
B,9,Matthew Coughlin '16,University of Rhode Island,130
B,10,Connor Needham '14,Roger Williams University,130
B,11,Alejandro Ruiz-Ramon '15,Tufts University,132
B,12,Jordan Factor '14,University of Vermont,146
B,13,Connor Astwood '16,Boston University,148
B,14,Conor Lodge '14,Northeastern University,152
B,15,Alexander Stewart '17,Massachusetts Institute of Technology,154
B,16,John Silvestri '16,Salve Regina University,191
B,17,Jennifer Lee '17,University of Connecticut,226
B,18,Jack Kerby-Miller '14,Middlebury College,234
