Division,Placement,Skipper,Team,Total Score
B,1,Ryan Davidson '16,College of Charleston,19
B,2,Benjamin Mohney '15,University of South Florida,20
B,3,Ian Ikeda '17,Jacksonville University,27
B,4,Jason D'Agostino '17,Eckerd College,32
B,5,John Roberts '17,Clemson University,42
B,6,Maria Ayala '18,Rollins College,50
B,7,David Rogers '15,North Carolina State University,58
B,8,Cornell Lee '16,New College of Florida,60
B,9,Eric McKissick '16,Georgia Tech,66
B,10,Jeffrey Pyles '14,University of North Carolina at Wilmington,67
