Division,Placement,Skipper,Team,Total Score
B,1,Lily Grimshaw '15,University of Washington,17
B,2,Stephen Moran '16,University of Oregon,29
B,3,Austin Sandifer '16,Oregon State University,35
B,4,Jake Fetterman '15,Western Washington University,46
B,5,Quanah Green '17,Portland State University,55
B,6,Lauren Engstrom '16,University of Puget Sound,75
