Division,Placement,Skipper,Team,Total Score
A,1,Mary Hall '15,U. S. Naval Academy,41
A,2,Andrea Luna '15,Old Dominion University,63
A,3,Mary Kate Mezzetti '16,Georgetown University,69
A,4,Arielle DeLisser '14,Hobart and William Smith Colleges,80
A,5,Jennifer Borshoff '15,Cornell University,84
A,6,Adelaide Ferguson '17,Fordham University,88
A,7,Catherine Shanahan '15,St. Mary's College of Maryland,96
A,8,Hannah McNomee '16,George Washington University,98
A,9,Giuditta Di Laghi '16,Hampton University,118
A,10,Mary Margaret Meehan '15,Columbia University,119
A,11,Danielle Sookiasian '15,University of Rochester,139
A,12,Sara Klik '17,Colgate University,141
A,13,Linor Berezin '17,Queen's University,167
A,14,Caroline Garth '17,University of Pennsylvania,167
