Division,Placement,Skipper,Team,Total Score
A,1,Sarah Mace '14,Stanford University,25
A,2,Kieran Chung '15,Stanford University,43
A,3,Chris Vilicich '16,California Maritime Academy,48
A,4,Kris Thompson '16,University of Washington,53
A,5,Mark Ryan '15,California State University Long Beach,68
A,6,Cameron Hutcheson '14,University of Southern California,72
A,7,Madeline Kennedy '14,University of Hawaii,77
A,8,Adam Pokras '14,University of Hawaii,81
A,9,Tony Collins '15,Eckerd College,85
A,10,Travis Benton '14,University of California at Berkeley,93
A,11,JOHN CONNOR BATHEN '14,Santa Clara University,95
A,12,Samuel Heller '15,University of California at Irvine,99
A,13,Olivia Godfrey '17,University of California at Santa Barbara,120
A,14,Cobi Allen '16,University of California at Santa Barbara,123
A,15,Brian Hickman '15,Oregon State University,153
A,16,David Cornella '17,Cal Poly University S.L.O.,154
A,17,Nicolas Delfino '16,University of California at San Diego,164
A,18,Daniel Baldassare '15,University of California at Davis,166
A,19,Ian Spilman '15,University of California at Santa Cruz,167
A,20,Olivia Gibbons '17,California State University Monterey Bay,169
A,21,Masie Comen '15,University of Texas,169
A,22,Kendall Sanson '15,University of Southern California,188
A,23,Adrian Granchelli '14,University of British Columbia,189
A,24,Ryan Fritsen '14,University of Oregon,189
A,25,Jeanne Currie '16,University of British Columbia,198
A,26,Quanah Green '17,Portland State University,214
A,27,Christina Stege '14,California State University Monterey Bay,240
A,28,John Beutter '17,University of California at Los Angeles,246
A,29,Jeffrey Tedmori '15,California State University Channel Islands,252
