Division,Placement,Skipper,Team,Total Score
A,1,Dillon Lancaster '14,California Maritime Academy,23
A,2,Cameron Hutcheson '14,University of Southern California,32
A,3,Andrew Beeler '14,U. S. Naval Academy,41
A,4,Adam Pokras '14,University of Hawaii,44
A,5,James Greenfield '15,College of Charleston,54
A,6,Sean McLaughlin '15,Massachusetts Maritime Academy,63
A,7,Joel Kinkel '15,SUNY Maritime College,67
A,8,Hollister Poole '15,Maine Maritime Academy,71
A,9,Mark Ryan '15,California State University Long Beach,74
A,10,Samuel Heller '15,University of California at Irvine,77
